Cat_0,Cat_1,Cat_10,Cat_11,Cat_12,Cat_13,Cat_14,Cat_15,Cat_16,Cat_17,Cat_18,Cat_19,Cat_2,Cat_20,Cat_21,Cat_22,Cat_23,Cat_24,Cat_25,Cat_26,Cat_27,Cat_28,Cat_29,Cat_3,Cat_30,Cat_31,Cat_32,Cat_33,Cat_4,Cat_5,Cat_6,Cat_7,Cat_8,Cat_9,Real_0,Real_1,Real_10,Real_11,Real_12,Real_13,Real_14,Real_15,Real_16,Real_17,Real_18,Real_19,Real_2,Real_20,Real_21,Real_22,Real_23,Real_24,Real_25,Real_26,Real_27,Real_28,Real_3,Real_4,Real_5,Real_6,Real_7,Real_8,Real_9,Target,Target
1,-1,12,14,2,2,3,-1,-1,-1,-1,0,0,0,0,4,3,6,5,2,4,3,0,3,-1,-1,-1,4,0,1,2,0,1,1,,-0.5609356140406917,0.0,0.0,0.0,0.09626978146194423,0.0,0.3333333333333333,0.0,0.0,0.3,0.20451339915373765,-0.8974009762911892,0.2554945054945055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.3333333333333333,0.14285714285714285,0.11666666666666667,0.0,0.0,0.0,6.733401891837359,6.733401891837359
1,-1,5,6,1,4,1,3,3,0,0,0,0,0,1,4,3,3,1,1,4,3,2,3,-1,2,2,4,0,4,2,0,1,1,,0.6784530818990645,0.12831423895253682,0.387409200968523,0.0,0.3078372268274303,0.5,0.6666666666666666,0.5,0.0,0.5,0.37376586741889983,-0.4041889799666606,0.41895604395604397,0.361376673040153,0.0,0.0,0.0,0.0,0.025806451612903226,0.7272727272727273,0.5,0.23529411764705882,0.4444444444444444,0.2857142857142857,0.31666666666666665,0.0995747696669029,0.1309362279511533,0.012414383561643835,7.450079569807499,7.450079569807499
1,-1,0,0,2,2,0,3,3,3,1,0,3,2,1,4,3,6,1,2,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,-0.41765685845506356,-0.5609356140406917,0.12831423895253682,0.13171912832929783,0.0,0.1671062547098719,0.0,0.3333333333333333,0.0,0.0,0.5,0.2764456981664316,-0.5685929787415035,0.0,0.0,0.7421383647798742,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.17647058823529413,0.4444444444444444,0.7142857142857143,0.0,0.06945428773919206,0.0,0.1678082191780822,6.955592608396297,6.955592608396297
1,0,11,13,2,4,1,3,3,3,5,0,3,0,0,0,3,6,5,2,4,0,0,3,-1,-1,-1,4,0,4,2,0,1,1,-0.41765685845506356,-0.5609356140406917,0.11194762684124386,0.33123486682808717,0.0,0.19480030143180105,0.0,0.3333333333333333,0.0,0.0,0.5,0.152327221438646,-2.0071279680213787,0.0,0.30210325047801145,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.29411764705882354,0.5555555555555556,0.7142857142857143,0.7166666666666667,0.0,0.0,0.2928082191780822,7.043194849875961,7.043194849875961
1,-1,5,6,1,4,1,3,3,3,4,0,3,4,1,4,3,6,5,2,4,3,2,3,-1,-1,-1,4,0,4,2,3,1,1,-1.9811989603944111,0.11752285313322659,0.079050736497545,0.2440677966101695,0.0,0.1230218538055765,0.0,0.3333333333333333,0.5,0.0,0.3,0.19746121297602257,0.3356290145201323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.5,0.8235294117647058,0.5555555555555556,0.5714285714285714,0.3333333333333333,0.05687455705173636,0.0,0.06934931506849315,6.966024187106113,6.966024187106113
1,-1,5,6,2,4,2,2,3,2,2,0,0,2,1,4,2,6,1,0,4,3,2,3,-1,-1,-1,4,0,0,2,0,3,1,1.747247590384033,-0.5609356140406917,0.14893617021276595,0.0,0.0,0.20874152223059533,0.0,0.6666666666666666,0.0,0.0,0.4,0.5070521861777151,0.45893201360126445,0.0,0.4665391969407266,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.25,0.0,0.6666666666666666,0.42857142857142855,0.6833333333333333,0.1307583274273565,0.0,0.07363013698630137,7.4949862339505335,7.4949862339505335
1,-1,12,14,2,4,1,1,0,3,3,0,3,4,1,1,3,6,5,2,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,-0.13702109656851402,-0.5609356140406917,0.13682487725040918,0.0,0.0,0.1669178598342125,0.0,0.3333333333333333,0.0,0.0,0.4,0.27926657263751764,-1.1440069744534536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.3333333333333333,0.42857142857142855,0.016666666666666666,0.1481218993621545,0.0,0.0,6.927557906278317,6.927557906278317
1,-1,11,13,1,4,2,2,3,0,2,0,3,0,1,4,2,6,1,1,4,3,2,3,-1,-1,-1,4,0,2,2,0,1,1,-0.2973843890751138,0.5609248434909843,0.24549918166939444,0.0,0.0,0.21966842501883949,0.0,0.6666666666666666,0.0,0.0,0.4,0.4019746121297602,1.0343460093132144,0.26373626373626374,0.06883365200764818,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.75,0.0,0.6666666666666666,0.42857142857142855,0.9,0.003543586109142452,0.0,0.6335616438356164,7.549609165154532,7.549609165154532
1,-1,11,13,1,4,2,2,3,2,2,0,0,0,1,4,2,6,1,0,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,,3.3442072167005232,0.21014729950900163,0.5520581113801453,0.0,0.39864355689525244,0.0,0.6666666666666666,0.5,0.0,0.5,0.7538787023977433,0.7877400111509502,0.0,0.24091778202676864,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.75,0.23529411764705882,0.7777777777777778,0.42857142857142855,0.8,0.13837703756201275,0.0,0.2153253424657534,8.131530710604252,8.131530710604252
1,-1,8,10,1,4,1,2,3,1,2,0,3,4,1,4,3,2,1,1,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,,0.9722736779192653,0.31865793780687396,0.0,0.0,0.3528636021100226,0.0,0.6666666666666666,0.0,0.0,0.5,0.40620592383638926,-0.36308798027294986,0.41346153846153844,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,1.0,0.0,0.6666666666666666,0.42857142857142855,0.65,0.16158752657689582,0.0,0.4430650684931507,7.495541943884256,7.495541943884256
1,-1,11,13,3,4,2,2,3,0,2,0,3,0,1,4,2,6,1,1,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,-0.25729356594846386,-0.4327229903227859,0.19427168576104747,0.0,0.0,0.16465712132629992,0.0,0.6666666666666666,0.0,0.0,0.4,0.44569816643159377,1.1165480087006359,0.14423076923076922,0.11663479923518165,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,1.0,0.0,0.6666666666666666,0.42857142857142855,0.9333333333333333,0.1215450035435861,0.0,0.2144691780821918,7.630461261783627,7.630461261783627
1,0,7,8,1,4,0,3,3,3,5,0,3,0,0,1,3,6,1,2,1,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,0.4242504272045851,1.228698925355077,0.1718494271685761,0.36077481840193704,0.0,0.2752449133383572,0.0,0.6666666666666666,0.0,0.0,0.5,0.24823695345557123,-1.0207039753723213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.5,0.17647058823529413,0.4444444444444444,0.42857142857142855,0.06666666666666667,0.0,0.0,0.449486301369863,7.181591944611865,7.181591944611865
1,-1,7,8,2,4,2,2,3,1,2,0,0,4,1,4,3,6,-1,-1,-1,-1,0,3,-1,-1,-1,0,0,4,2,2,1,1,-1.1392916747347626,-0.5609356140406917,0.23567921440261866,0.0,0.0,0.20836473247927656,0.0,0.6666666666666666,0.0,0.5,0.6,0.0,,0.4409340659340659,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.25,0.4117647058823529,0.3333333333333333,0.14285714285714285,0.45,0.25513819985825653,0.0,0.0,7.313220387090301,7.313220387090301
1,-1,11,13,2,4,2,2,3,2,2,0,3,0,1,4,2,6,1,1,4,3,2,3,-1,-1,-1,4,0,0,2,0,1,1,0.504432073457885,-0.5609356140406917,0.1983633387888707,0.0,0.0,0.16541070082893744,0.0,0.6666666666666666,0.0,0.0,0.4,0.3244005641748942,1.239851007781768,0.13736263736263737,0.04206500956022945,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,1.0,0.0,0.5555555555555556,0.42857142857142855,0.9833333333333333,0.0063784549964564135,0.0,0.5034246575342466,7.528331766707247,7.528331766707247
1,-1,12,14,2,4,2,3,3,3,5,0,3,4,1,4,3,6,5,2,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,,-0.5609356140406917,0.09361702127659574,0.26101694915254237,0.0,0.14638281838733985,0.0,0.3333333333333333,0.0,0.0,0.3,0.20310296191819463,0.13012401605157872,0.0,0.0,0.5534591194968553,0.0,0.0,0.0,0.0,0.6363636363636364,0.5,0.17647058823529413,0.6666666666666666,0.7142857142857143,0.0,0.0,0.0,0.24486301369863014,7.063903961472068,7.063903961472068
1,-1,11,13,1,2,1,3,1,3,2,0,0,0,1,4,2,6,3,0,4,3,2,3,-1,-1,-1,4,0,4,2,0,3,1,,0.9829580632290909,0.18690671031096562,0.7457627118644068,0.0,0.44856819894498867,0.5,1.0,0.5,0.0,0.9,0.5860366713681241,0.6233360123761073,0.0,0.390057361376673,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.5,0.23529411764705882,0.7777777777777778,1.0,0.7666666666666667,0.1018781006378455,0.054274084124830396,0.20847602739726026,8.005700678662542,8.005700678662542
1,-1,11,13,2,4,2,2,3,0,5,0,0,0,1,4,2,6,1,0,4,3,2,3,-1,-1,-1,4,0,1,2,0,1,1,-0.5379293278350133,-0.5609356140406917,0.14402618657937807,0.40871670702179175,0.0,0.26186887716654106,0.0,0.6666666666666666,0.5,0.0,0.6,0.3716502115655853,0.7877400111509502,0.16483516483516483,0.29636711281070743,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.5,0.23529411764705882,0.6666666666666666,0.42857142857142855,0.8166666666666667,0.0,0.0,0.3767123287671233,7.539027055823995,7.539027055823995
1,-1,5,6,1,4,1,3,3,3,0,0,3,4,1,4,3,6,1,2,4,3,2,3,-1,-1,-1,4,0,4,2,0,3,1,,1.8483932733249553,0.21734860883797055,0.0,0.0,0.18726450640542577,0.0,0.3333333333333333,0.5,0.0,0.4,0.3723554301833568,-0.6507949781289248,0.0,0.0497131931166348,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,1.0,0.0,0.5555555555555556,0.42857142857142855,0.21666666666666667,0.10081502480510277,0.05495251017639077,0.2902397260273973,7.265429723253953,7.265429723253953
1,-1,5,6,1,4,1,3,3,0,1,0,3,2,1,4,3,6,1,1,4,3,2,3,-1,1,-1,4,0,4,2,0,3,1,-0.01674862718856422,0.336552751984649,0.17217675941080196,0.0,0.0,0.1352675207234363,0.0,0.3333333333333333,0.5,0.0,0.3,0.20310296191819463,-0.4452899796603713,0.489010989010989,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.4444444444444444,0.42857142857142855,0.3,0.18001417434443656,0.0,0.015410958904109588,7.233455418621439,7.233455418621439
1,-1,5,6,1,4,1,2,3,3,5,0,3,0,1,4,2,6,1,2,4,3,2,3,-1,-1,-1,4,0,0,2,0,3,1,2.0278833522705826,0.9562470999545272,0.21080196399345336,0.5404358353510896,0.0,0.3924265259984928,0.0,0.6666666666666666,0.5,0.0,0.7,0.32581100141043723,0.5000330132949752,0.17445054945054944,0.15678776290630975,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.23529411764705882,0.7777777777777778,0.42857142857142855,0.7,0.0,0.0,0.5513698630136986,7.8632667240095735,7.8632667240095735
1,-1,12,14,2,4,1,3,3,3,4,0,3,0,1,4,3,6,5,2,4,3,2,3,-1,-1,-1,4,0,4,2,0,3,1,-0.41765685845506356,-0.5609356140406917,0.15515548281505728,0.0,0.0,0.11567445365486059,0.0,0.3333333333333333,0.0,0.0,0.3,0.19746121297602257,-0.9385019759848999,0.0,0.06883365200764818,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.25,0.0,0.3333333333333333,0.5714285714285714,0.06666666666666667,0.12969525159461376,0.0,0.09246575342465753,7.081708586105575,7.081708586105575
1,-1,5,6,2,2,0,2,3,3,5,0,0,4,0,4,2,6,5,2,4,3,2,3,-1,0,-1,4,0,0,1,0,1,1,-0.41765685845506356,-0.5609356140406917,0.11914893617021277,0.42760290556900726,0.0,0.3174453654860588,0.0,0.3333333333333333,0.0,0.0,0.6,0.3751763046544429,0.7466390114572394,0.6991758241758241,0.25812619502868067,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.75,0.29411764705882354,0.6666666666666666,0.8571428571428571,0.7166666666666667,0.0,0.0,0.3116438356164384,7.423568444259167,7.423568444259167
1,-1,12,14,2,4,2,2,3,3,5,0,0,4,1,0,1,6,-1,-1,-1,-1,2,0,-1,-1,-1,4,0,4,2,0,1,1,-0.778474266594913,-0.5609356140406917,0.07201309328968904,0.0,0.0,0.1007912584777694,0.0,0.3333333333333333,0.0,0.0,0.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.058823529411764705,0.3333333333333333,0.7142857142857143,0.13333333333333333,0.0,0.0,0.18835616438356165,6.75110146893676,6.75110146893676
1,-1,11,13,3,4,2,2,1,2,2,0,3,0,1,4,2,6,1,1,4,3,2,3,-1,-1,-1,4,0,4,2,3,1,1,-1.460018259747962,0.01602119268988449,0.25433715220949266,0.0,0.0,0.22984174830444612,0.0,0.6666666666666666,0.0,0.0,0.4,0.4421720733427362,1.1165480087006359,0.21428571428571427,0.13957934990439771,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.25,0.5882352941176471,0.7777777777777778,0.42857142857142855,0.9333333333333333,0.004252303330970942,0.0,0.6549657534246576,7.647308832356238,7.647308832356238
1,-1,5,6,2,4,1,1,3,2,0,0,3,4,1,4,3,6,1,2,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,0.5846137197111848,-0.5609356140406917,0.155810147299509,0.4939467312348668,0.0,0.33496608892238133,0.0,0.6666666666666666,0.5,0.0,0.7,0.40620592383638926,-0.4041889799666606,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.5,0.23529411764705882,0.5555555555555556,0.42857142857142855,0.31666666666666665,0.0885896527285613,0.18724559023066487,0.07534246575342465,7.634820677745543,7.634820677745543
1,-1,12,14,2,2,0,3,3,3,5,0,3,0,1,4,2,6,1,2,4,3,0,3,-1,-1,-1,4,0,4,2,0,1,1,,-0.5609356140406917,0.13355155482815056,0.0,0.0,0.2038432554634514,0.0,0.6666666666666666,0.0,0.0,0.5,0.40620592383638926,1.1576490083943467,0.0,0.0,0.3522012578616352,0.0,0.0,0.0,0.0,0.6363636363636364,0.25,0.058823529411764705,0.4444444444444444,0.7142857142857143,0.95,0.0,0.0,0.3493150684931507,7.02108396428914,7.02108396428914
1,-1,11,13,2,4,2,3,3,3,2,0,0,0,1,4,3,6,1,0,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,-0.33747521220176374,-0.5609356140406917,0.13731587561374795,0.3530266343825666,0.0,0.237189148455162,0.0,0.6666666666666666,0.5,0.0,0.6,0.28067700987306066,1.0343460093132144,0.13736263736263737,0.14340344168260039,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.5,0.23529411764705882,0.5555555555555556,0.42857142857142855,0.9,0.13447909284195605,0.0,0.03424657534246575,7.5652752818989315,7.5652752818989315
1,-1,8,10,2,4,1,3,3,3,0,0,3,4,1,4,2,6,1,1,4,3,2,3,-1,-1,-1,4,0,4,2,0,3,1,0.30397795782463527,-0.5609356140406917,0.1900163666121113,0.0,0.0,0.19724943481537302,0.0,0.3333333333333333,0.5,0.0,0.3,0.4767277856135402,-0.28088598088552846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,1.0,0.0,0.5555555555555556,0.7142857142857143,0.9333333333333333,0.1739900779588944,0.0,0.07662671232876712,7.5883236773352225,7.5883236773352225
1,-1,12,14,0,4,1,3,3,3,4,0,3,2,1,4,3,2,1,1,4,3,2,3,-1,2,-1,4,0,4,2,0,3,1,0.38415960407793515,0.41668564180834017,0.20294599018003273,0.0,0.0,0.24453654860587792,0.0,0.6666666666666666,0.0,0.0,0.4,0.2383638928067701,-0.8562999765974785,0.39697802197802196,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.75,0.0,0.5555555555555556,0.5714285714285714,0.6333333333333333,0.10985116938341602,0.4206241519674355,0.0,7.237059026124737,7.237059026124737
1,-1,7,8,2,2,2,1,0,3,5,0,3,0,1,4,1,6,2,2,1,3,2,0,-1,2,-1,4,0,4,2,0,1,1,-0.8185650897215629,-0.5609356140406917,0.15057283142389524,0.0,0.0,0.11680482290881689,0.0,0.3333333333333333,0.0,0.0,0.3,0.1692524682651622,-1.6783199704716927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.25,0.058823529411764705,0.4444444444444444,0.7142857142857143,0.0,0.0,0.0,0.3938356164383562,7.08799132928507,7.08799132928507
1,-1,5,6,1,4,3,-1,-1,-1,-1,0,3,0,1,4,2,6,3,1,4,3,2,3,-1,-1,-1,4,0,0,2,0,1,1,-0.25729356594846386,2.1101607134156795,0.0,0.6910411622276029,0.0,0.29917106254709874,0.0,1.0,0.0,0.0,0.5,0.47390691114245415,0.9932450096195038,0.0,0.0,0.5566037735849056,0.0,0.0,0.0,0.0,0.5454545454545454,0.75,0.38235294117647056,0.6666666666666666,0.42857142857142855,0.8833333333333333,0.0,0.0,0.0,7.59337419312129,7.59337419312129
1,-1,8,10,1,4,1,3,3,3,1,0,3,4,1,4,3,6,5,2,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,0.02334219593808572,0.2564198621609579,0.16039279869067102,0.0,0.0,0.12170308967596082,0.0,0.3333333333333333,0.0,0.0,0.4,0.34132581100141046,0.29452801482642155,0.26373626373626374,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.75,0.0,0.4444444444444444,0.5714285714285714,0.45,0.09922041105598867,0.0,0.1797945205479452,7.2078598714324755,7.2078598714324755
1,-1,11,13,1,4,2,2,3,2,2,0,0,0,1,4,2,6,1,1,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,-0.0969302734418641,0.30449959605517257,0.15057283142389524,0.41937046004842615,0.0,0.27354935945742276,0.0,0.6666666666666666,0.5,0.0,0.4,0.4287729196050776,0.9110430102320823,0.0,0.08030592734225621,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.5,0.23529411764705882,0.6666666666666666,0.42857142857142855,0.8666666666666667,0.08610914245216159,0.0,0.1857876712328767,7.711996507047669,7.711996507047669
1,-1,11,13,3,4,2,0,3,0,2,0,3,0,1,4,2,6,1,1,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,0.18370548844468546,0.4327122197730784,0.27594108019639935,0.0,0.0,0.2562170308967596,0.0,0.6666666666666666,0.0,0.0,0.5,0.44851904090267986,1.0343460093132144,0.35027472527472525,0.1089866156787763,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.25,0.0,0.7777777777777778,0.42857142857142855,0.9166666666666666,0.24255846917080084,0.0,0.13570205479452055,8.029432840581244,8.029432840581244
1,-1,11,13,2,2,1,3,3,3,0,0,3,0,1,4,3,6,5,2,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,-0.8185650897215629,-0.5609356140406917,0.1590834697217676,0.0,0.0,0.12019593067068576,0.0,0.3333333333333333,0.0,0.0,0.3,0.1692524682651622,-1.2673099735345856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.75,0.0,0.5555555555555556,0.5714285714285714,0.8666666666666667,0.12048192771084337,0.0,0.125,7.1853870155804165,7.1853870155804165
1,-1,4,14,2,4,1,3,3,3,4,0,3,2,1,4,3,3,5,2,4,3,2,0,-1,-1,-1,4,0,0,2,0,1,1,,-0.5609356140406917,0.1944353518821604,0.0,0.0,0.20779954785229843,0.0,0.3333333333333333,0.5,0.0,0.4,0.40620592383638926,0.8288410108446609,0.4175824175824176,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.4444444444444444,0.5714285714285714,0.6166666666666667,0.17505315379163713,0.0,0.08561643835616438,7.426549072397305,7.426549072397305
1,-1,11,13,1,4,2,2,3,3,5,0,3,0,1,4,2,6,3,0,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,,1.5545726773047546,0.17266775777414076,0.5849878934624697,0.0,0.363413715146948,0.0,0.6666666666666666,0.5,0.0,0.5,0.6382228490832158,0.9110430102320823,0.0,0.08604206500956023,0.0,0.0,0.4609756097560976,0.0,0.0,0.7272727272727273,0.5,0.23529411764705882,0.7777777777777778,0.42857142857142855,0.8666666666666667,0.0,0.0,0.4516267123287671,7.962067308753666,7.962067308753666
1,-1,5,6,1,4,1,3,3,3,2,0,3,4,1,4,3,6,1,1,4,3,2,3,-1,-1,-1,4,0,4,2,0,3,1,0.38415960407793515,-0.04808511916906842,0.08821603927986907,0.33171912832929784,0.0,0.2620572720422005,0.0,0.6666666666666666,0.5,0.0,0.4,0.38787023977433005,0.006821016970446563,0.0,0.1682600382409178,0.6792452830188679,0.0,0.0,0.0,0.0,0.9090909090909091,0.25,0.23529411764705882,0.6666666666666666,0.5714285714285714,0.48333333333333334,0.055811481218993625,0.07462686567164178,0.0488013698630137,7.585788821732034,7.585788821732034
1,-1,5,6,1,4,1,3,3,3,1,0,0,4,1,4,2,2,1,2,4,3,2,3,-1,2,-1,4,0,4,2,0,1,1,0.06343301906473565,-0.21903528412627618,0.1751227495908347,0.0,0.0,0.1699321778447626,0.5,0.3333333333333333,0.0,0.0,0.4,0.3152327221438646,-0.8974009762911892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.4444444444444444,0.5714285714285714,0.7666666666666667,0.06378454996456413,0.0,0.3039383561643836,7.203777475708919,7.203777475708919
1,-1,2,14,2,4,1,3,3,3,3,0,3,4,1,0,3,6,1,1,4,3,2,3,-1,1,-1,4,0,4,2,0,1,1,-0.01674862718856422,-0.5609356140406917,0.1702127659574468,0.0,0.0,0.13300678221552373,0.0,0.3333333333333333,0.0,0.0,0.4,0.2016925246826516,-0.8151989769037677,0.19230769230769232,0.0,0.7924528301886793,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.4444444444444444,0.42857142857142855,0.15,0.06537916371367825,0.0,0.2872431506849315,7.198183577101943,7.198183577101943
1,-1,11,13,3,4,2,0,3,3,2,0,3,0,1,4,2,6,1,1,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,1.105794420357634,0.5075029169418568,0.27888707037643207,0.0,0.0,0.25810097965335344,0.0,0.6666666666666666,0.0,0.0,0.5,0.5444287729196051,1.1987500080880573,0.0,0.09560229445506692,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,1.0,0.0,0.7777777777777778,0.42857142857142855,0.9666666666666667,0.21580439404677534,0.0,0.20804794520547945,8.026170194946426,8.026170194946426
1,-1,8,10,1,4,1,2,3,3,0,0,3,4,1,4,3,6,1,0,4,3,2,3,-1,2,-1,0,0,4,2,0,1,1,1.3463393591175337,0.2938152107453471,0.19525368248772504,0.0,0.0,0.22400150715900527,0.5,0.6666666666666666,0.0,0.0,0.5,0.33709449929478136,-0.11648198211068558,0.0,0.0,0.0,0.0,0.4609756097560976,0.0,0.0,0.36363636363636365,0.5,0.0,0.5555555555555556,0.42857142857142855,0.43333333333333335,0.11410347271438696,0.0,0.23501712328767124,7.495541943884256,7.495541943884256
1,-1,11,13,2,4,2,2,1,3,5,0,3,0,1,4,2,6,1,1,4,3,2,3,-1,-1,-1,5,0,4,2,0,1,1,0.4242504272045851,-0.5609356140406917,0.24369885433715222,0.0,0.0,0.2175960813865863,0.0,0.6666666666666666,0.0,0.0,0.5,0.5472496473906912,1.1165480087006359,0.0,0.2676864244741874,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.7777777777777778,0.42857142857142855,0.9333333333333333,0.0,0.0,0.6374143835616438,7.75190533307861,7.75190533307861
1,-1,11,13,1,4,2,2,3,3,0,0,3,0,1,4,2,6,1,1,4,3,2,3,-1,-1,-1,4,0,4,2,4,3,1,-0.778474266594913,0.13354943109796483,0.22684124386252047,0.0,0.0,0.23266767143933684,0.5,0.6666666666666666,0.0,0.0,0.5,0.46544428772919605,1.1576490083943467,0.19642857142857142,0.03824091778202677,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.75,0.5882352941176471,0.6666666666666666,0.42857142857142855,0.95,0.17505315379163713,0.0,0.1703767123287671,7.472500744737558,7.472500744737558
1,-1,11,13,2,4,2,2,3,3,5,0,3,0,1,4,2,6,1,1,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,-0.01674862718856422,-0.5609356140406917,0.1983633387888707,0.0,0.0,0.16541070082893744,0.0,0.6666666666666666,0.0,0.0,0.4,0.40409026798307474,0.9110430102320823,0.489010989010989,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.75,0.0,0.6666666666666666,0.42857142857142855,0.85,0.0,0.0,0.5188356164383562,7.484368643286131,7.484368643286131
1,-1,11,13,1,4,2,2,3,3,2,0,0,0,1,4,2,6,1,1,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,-0.13702109656851402,0.026705577999709976,0.2574468085106383,0.0,0.0,0.23342125094197438,0.0,0.6666666666666666,0.0,0.0,0.4,0.383638928067701,0.9521440099257931,0.0,0.13766730401529637,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.75,0.0,0.6666666666666666,0.42857142857142855,0.8666666666666667,0.13961729270021261,0.0,0.3360445205479452,7.727535110475448,7.727535110475448
1,-1,11,13,2,4,1,3,3,3,4,0,3,2,1,4,3,3,1,1,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,0.38415960407793515,0.9776158705741781,0.11980360065466449,0.37675544794188864,0.0,0.2743029389600603,0.0,0.3333333333333333,1.0,0.0,0.6,0.34132581100141046,-0.28088598088552846,0.2032967032967033,0.0,0.0,0.0,0.35853658536585364,0.0,0.0,0.9090909090909091,0.0,0.23529411764705882,0.5555555555555556,0.42857142857142855,0.36666666666666664,0.04376328844790928,0.0,0.20761986301369864,7.409439244830844,7.409439244830844
1,-1,12,14,2,4,1,3,3,1,2,0,3,0,1,4,2,6,1,1,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,2.949972284183531,-0.5609356140406917,0.21669394435351882,0.2440677966101695,0.0,0.23398643556895252,0.0,0.3333333333333333,0.5,0.0,0.4,0.3723554301833568,-2.2948349658773535,0.0,0.5965583173996176,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.75,0.29411764705882354,0.4444444444444444,0.5714285714285714,0.9,0.2319277108433735,0.0,0.006421232876712328,7.711996507047669,7.711996507047669
1,-1,11,13,2,4,2,2,3,3,4,0,0,0,1,4,2,6,1,1,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,-0.25729356594846386,-0.5609356140406917,0.1414075286415712,0.41840193704600487,0.0,0.2626224566691786,0.0,0.6666666666666666,0.5,0.0,0.5,0.47461212976022565,0.9932450096195038,0.2967032967032967,0.10707456978967496,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.5,0.23529411764705882,0.5555555555555556,0.42857142857142855,0.8833333333333333,0.08912119064493267,0.0,0.1545376712328767,7.637716432664798,7.637716432664798
